Workload,Run,TraceSize,Status,ExecTime,Instr,Cycles,IPC,NumBr,MispBr,BrPerCyc,MispBrPerCyc,MR,MPKI,CycWP,CycWPAvg,CycWPPKI,50PercInstr,50PercCycles,50PercIPC,50PercNumBr,50PercMispBr,50PercBrPerCyc,50PercMispBrPerCyc,50PercMR,50PercMPKI,50PercCycWP,50PercCycWPAvg,50PercCycWPPKI
fp,fp_13_trace,84.63656806945801,Pass,366.3423020839691,40000016,15334362,2.6085,6454282,509494,0.4209,0.0332,7.8939%,12.7373,10850929,21.2975,271.2731,20000016,7513977,2.6617,3233671,254381,0.4304,0.0339,7.8666%,12.7190,5320575,20.9158,266.0285
fp,fp_1_trace,42.69381523132324,Pass,225.3367383480072,30000052,30579637,0.9810,5950800,470610,0.1946,0.0154,7.9083%,15.6870,26898781,57.1573,896.6245,15000052,15281991,0.9816,2965791,235668,0.1941,0.0154,7.9462%,15.7111,13449732,57.0707,896.6457
fp,fp_0_trace,64.73471260070801,Pass,222.40130519866943,30000052,6820458,4.3985,1619852,98236,0.2375,0.0144,6.0645%,3.2745,3056383,31.1127,101.8793,15000052,3430943,4.3720,807780,49863,0.2354,0.0145,6.1728%,3.3242,1556359,31.2127,103.7569
fp,fp_4_trace,106.30326175689697,Pass,305.4068305492401,30000052,6560401,4.5729,2573337,19092,0.3923,0.0029,0.7419%,0.6364,1045907,54.7825,34.8635,15000052,2611745,5.7433,1285217,6835,0.4921,0.0026,0.5318%,0.4557,287887,42.1195,19.1924
compress,compress_4_trace,108.21294689178467,Pass,294.2617712020874,31160801,6603061,4.7191,3496423,58895,0.5295,0.0089,1.6844%,1.8900,1541934,26.1811,49.4831,16160801,3017630,5.3555,1816226,27772,0.6019,0.0092,1.5291%,1.7185,678065,24.4154,41.9574
compress,compress_0_trace,334.9084711074829,Pass,968.4283237457275,120000052,25552923,4.6961,11747875,395803,0.4597,0.0155,3.3691%,3.2984,13988094,35.3411,116.5674,60000052,11952174,5.0200,5895554,197387,0.4933,0.0165,3.3481%,3.2898,6442847,32.6407,107.3807
compress,compress_2_trace,111.43396472930908,Pass,286.00186562538147,32339109,6662818,4.8537,3601347,49852,0.5405,0.0075,1.3843%,1.5415,1344226,26.9643,41.5666,16339109,3026660,5.3984,1821008,27154,0.6017,0.0090,1.4912%,1.6619,629210,23.1719,38.5094
compress,compress_5_trace,111.82196044921875,Pass,306.09677171707153,33811883,7014346,4.8204,3890650,67209,0.5547,0.0096,1.7274%,1.9877,1759511,26.1797,52.0382,17811883,3241708,5.4946,2056891,30994,0.6345,0.0096,1.5068%,1.7401,784084,25.2979,44.0203
compress,compress_1_trace,108.6102991104126,Pass,271.99120712280273,30778699,6573952,4.6819,3314657,53681,0.5042,0.0082,1.6195%,1.7441,1397541,26.0342,45.4061,15778699,3014393,5.2345,1700956,29267,0.5643,0.0097,1.7206%,1.8548,655056,22.3821,41.5152
compress,compress_7_trace,399.4104585647583,Pass,1171.8247101306915,130000052,24045683,5.4064,15042451,270952,0.6256,0.0113,1.8012%,2.0842,6838559,25.2390,52.6043,65000052,12297256,5.2857,7447474,166731,0.6056,0.0136,2.2388%,2.5651,3898722,23.3833,59.9803
compress,compress_3_trace,334.29114055633545,Pass,995.5932610034943,130000020,59892003,2.1706,15702832,1076627,0.2622,0.0180,6.8563%,8.2817,47954260,44.5412,368.8789,65000020,26415023,2.4607,7896218,504961,0.2989,0.0191,6.3950%,7.7686,20103093,39.8112,309.2783
compress,compress_6_trace,111.95520496368408,Pass,279.20458817481995,33826271,7028344,4.8128,3887104,66335,0.5531,0.0094,1.7065%,1.9610,1733332,26.1300,51.2422,17826271,3245746,5.4922,2060235,30690,0.6347,0.0095,1.4896%,1.7216,770914,25.1194,43.2459
infra,infra_5_trace,58.871103286743164,Pass,412.0235402584076,40000016,34783091,1.1500,7268207,91140,0.2090,0.0026,1.2540%,2.2785,26706600,293.0283,667.6647,20000016,22213654,0.9003,3539219,63835,0.1593,0.0029,1.8036%,3.1917,18403967,288.3053,920.1976
infra,infra_2_trace,221.61112022399902,Pass,768.0198659896851,47546686,10655554,4.4622,5818731,24731,0.5461,0.0023,0.4250%,0.5201,844443,34.1451,17.7603,24546686,4331832,5.6666,2997214,8243,0.6919,0.0019,0.2750%,0.3358,159815,19.3880,6.5107
infra,infra_15_trace,101.22027969360352,Pass,411.60374426841736,50000052,34456458,1.4511,6957507,425265,0.2019,0.0123,6.1123%,8.5053,29934162,70.3894,598.6826,25000052,6418029,3.8953,3466846,147671,0.5402,0.0230,4.2595%,5.9068,4141330,28.0443,165.6529
infra,infra_6_trace,168.09687328338623,Pass,586.4528827667236,64718349,15478371,4.1812,9187928,85532,0.5936,0.0055,0.9309%,1.3216,3371184,39.4143,52.0901,32718349,7779251,4.2058,5004718,40848,0.6433,0.0053,0.8162%,1.2485,1880244,46.0303,57.4676
infra,infra_0_trace,94.09143447875977,Pass,385.24777150154114,40000016,8898787,4.4950,5140781,53624,0.5777,0.0060,1.0431%,1.3406,1572455,29.3237,39.3114,20000016,4417383,4.5276,2582400,27226,0.5846,0.0062,1.0543%,1.3613,817061,30.0103,40.8530
infra,infra_8_trace,54.09443473815918,Pass,424.66147661209106,40000016,24950156,1.6032,7460282,53252,0.2990,0.0021,0.7138%,1.3313,16386769,307.7212,409.6691,20000016,12377092,1.6159,3730712,25842,0.3014,0.0021,0.6927%,1.2921,8069113,312.2480,403.4553
infra,infra_14_trace,118.4549331665039,Pass,390.878315448761,50000052,18044753,2.7709,6536492,272698,0.3622,0.0151,4.1719%,5.4540,12998905,47.6678,259.9778,25000052,6337713,3.9446,3156210,119614,0.4980,0.0189,3.7898%,4.7846,4091957,34.2097,163.6779
infra,infra_12_trace,207.57365608215332,Pass,425.7155251502991,50000052,17676099,2.8287,7862103,56910,0.4448,0.0032,0.7239%,1.1382,3659718,64.3071,73.1943,25000052,8404758,2.9745,3927069,26154,0.4672,0.0031,0.6660%,1.0462,1784290,68.2225,71.3715
infra,infra_13_trace,139.63556957244873,Pass,382.1428360939026,50000052,20586409,2.4288,6532412,214131,0.3173,0.0104,3.2780%,4.2826,13806237,64.4757,276.1245,25000052,9719481,2.5722,3378036,87677,0.3476,0.0090,2.5955%,3.5071,5228062,59.6287,209.1220
infra,infra_3_trace,83.57435989379883,Pass,350.723436832428,40000016,8103843,4.9359,5433078,44775,0.6704,0.0055,0.8241%,1.1194,1155968,25.8173,28.8992,20000016,4013548,4.9831,2737308,20336,0.6820,0.0051,0.7429%,1.0168,540140,26.5608,27.0070
infra,infra_7_trace,65.31903553009033,Pass,423.8320121765137,40000016,22098436,1.8101,6716982,62748,0.3040,0.0028,0.9342%,1.5687,8672051,138.2044,216.8012,20000016,11295459,1.7706,3345402,17765,0.2962,0.0016,0.5310%,0.8882,3637761,204.7712,181.8879
infra,infra_11_trace,209.36411476135254,Pass,426.6156063079834,50000052,18455563,2.7092,7754708,57437,0.4202,0.0031,0.7407%,1.1487,4129519,71.8965,82.5903,25000052,9260772,2.6996,3881908,26470,0.4192,0.0029,0.6819%,1.0588,2313807,87.4124,92.5521
infra,infra_10_trace,117.67702960968018,Pass,393.2749071121216,50000052,18539417,2.6970,6548159,270038,0.3532,0.0146,4.1239%,5.4008,13317072,49.3155,266.3412,25000052,6371137,3.9240,3150015,120596,0.4944,0.0189,3.8284%,4.8238,4119721,34.1613,164.7885
infra,infra_1_trace,175.13615703582764,Pass,321.6587669849396,37799521,8232932,4.5913,4337669,15785,0.5269,0.0019,0.3639%,0.4176,748318,47.4069,19.7970,19799521,3740161,5.2938,2263258,4380,0.6051,0.0012,0.1935%,0.2212,142913,32.6285,7.2180
infra,infra_9_trace,141.69822597503662,Pass,415.2995824813843,50000052,29223630,1.7109,7203244,232441,0.2465,0.0080,3.2269%,4.6488,19702520,84.7635,394.0500,25000052,17161391,1.4568,3405201,171629,0.1984,0.0100,5.0402%,6.8651,14548827,84.7690,581.9519
infra,infra_4_trace,84.87091732025146,Pass,414.4481167793274,40000016,24040495,1.6639,5988066,101303,0.2491,0.0042,1.6917%,2.5326,12537790,123.7652,313.4446,20000016,12012380,1.6650,2971304,50756,0.2474,0.0042,1.7082%,2.5378,6262969,123.3937,313.1482
int,int_24_trace,145.24023818969727,Pass,466.4721086025238,40000051,14641350,2.7320,8385203,25211,0.5727,0.0017,0.3007%,0.6303,3063268,121.5052,76.5816,20000051,6942343,2.8809,4599578,10446,0.6625,0.0015,0.2271%,0.5223,1229380,117.6891,61.4688
int,int_18_trace,108.31880569458008,Pass,452.0463709831238,39999864,11550365,3.4631,9457814,40487,0.8188,0.0035,0.4281%,1.0122,2992529,73.9133,74.8135,20999864,5378978,3.9041,4985263,17130,0.9268,0.0032,0.3436%,0.8157,1044252,60.9604,49.7266
int,int_34_trace,112.3776216506958,Pass,284.744562625885,40000052,11229145,3.5622,6380286,126033,0.5682,0.0112,1.9754%,3.1508,5798402,46.0070,144.9599,20000052,4957974,4.0339,3101677,64945,0.6256,0.0131,2.0939%,3.2472,2567077,39.5269,128.3535
int,int_23_trace,182.35865116119385,Pass,382.4359619617462,40000052,18574917,2.1534,5329093,141777,0.2869,0.0076,2.6604%,3.5444,6479153,45.6996,161.9786,20000052,8624141,2.3191,2669216,67773,0.3095,0.0079,2.5391%,3.3886,2741636,40.4532,137.0814
int,int_13_trace,32.30572509765625,Pass,293.63970613479614,40000052,6272550,6.3770,4243961,39044,0.6766,0.0062,0.9200%,0.9761,1121301,28.7189,28.0325,20000052,3069348,6.5161,2111572,17895,0.6880,0.0058,0.8475%,0.8947,528700,29.5446,26.4349
int,int_7_trace,128.17397212982178,Pass,362.9229609966278,40000048,14807715,2.7013,5944145,233796,0.4014,0.0158,3.9332%,5.8449,5392705,23.0659,134.8175,20000048,6361598,3.1439,3000751,113935,0.4717,0.0179,3.7969%,5.6967,2515915,22.0820,125.7954
int,int_17_trace,128.60758018493652,Pass,345.7546606063843,39999987,16694630,2.3960,6659971,258630,0.3989,0.0155,3.8834%,6.4658,5939496,22.9652,148.4874,20999987,6712862,3.1283,3432362,120829,0.5113,0.0180,3.5203%,5.7538,2652731,21.9544,126.3206
int,int_9_trace,152.5840139389038,Pass,336.34790420532227,40000050,14401231,2.7775,5800876,197283,0.4028,0.0137,3.4009%,4.9321,4596445,23.2987,114.9110,20000050,6040152,3.3112,2893544,93434,0.4791,0.0155,3.2291%,4.6717,2120254,22.6925,106.0124
int,int_29_trace,181.88746547698975,Pass,348.60020542144775,40000052,15978028,2.5034,4048870,499718,0.2534,0.0313,12.3422%,12.4929,12126004,24.2657,303.1497,20000052,7740303,2.5839,2031315,243181,0.2624,0.0314,11.9716%,12.1590,5845863,24.0391,292.2924
int,int_12_trace,204.59925079345703,Pass,650.1284244060516,59999603,18498994,3.2434,6357220,30454,0.3437,0.0016,0.4790%,0.5076,1159954,38.0887,19.3327,30999603,4982106,6.2222,4522132,27606,0.9077,0.0055,0.6105%,0.8905,962440,34.8634,31.0468
int,int_2_trace,94.08823490142822,Pass,287.1726040840149,30000052,18912267,1.5863,5366311,331232,0.2837,0.0175,6.1724%,11.0410,14930571,45.0759,497.6848,15000052,8837599,1.6973,2681980,163299,0.3035,0.0185,6.0887%,10.8866,6874939,42.1003,458.3277
int,int_33_trace,310.41816425323486,Pass,823.0826599597931,110000052,54318256,2.0251,16062450,883931,0.2957,0.0163,5.5031%,8.0357,42670974,48.2741,387.9178,55000052,26276027,2.0932,7710997,450997,0.2935,0.0172,5.8488%,8.1999,20573533,45.6179,374.0639
int,int_36_trace,201.8018684387207,Pass,485.9448342323303,53761949,35698443,1.5060,7755130,216936,0.2172,0.0061,2.7973%,4.0351,9958698,45.9062,185.2369,27761949,15448059,1.7971,4116890,106575,0.2665,0.0069,2.5887%,3.8389,4434536,41.6095,159.7343
int,int_35_trace,119.88736820220947,Pass,287.27042746543884,40000048,11545899,3.4644,5671843,100795,0.4912,0.0087,1.7771%,2.5199,5434175,53.9131,135.8542,20000048,5550398,3.6034,2842811,47247,0.5122,0.0085,1.6620%,2.3623,2542533,53.8136,127.1263
int,int_19_trace,184.28955841064453,Pass,353.4209854602814,40000052,8086525,4.9465,5852871,36441,0.7238,0.0045,0.6226%,0.9110,1523615,41.8105,38.0903,20000052,3798751,5.2649,2929049,13894,0.7711,0.0037,0.4744%,0.6947,618552,44.5194,30.9275
int,int_3_trace,96.88034057617188,Pass,332.59380078315735,40000052,7102595,5.6318,4722773,37509,0.6649,0.0053,0.7942%,0.9377,1058729,28.2260,26.4682,20000052,3588531,5.5733,2249610,20432,0.6269,0.0057,0.9082%,1.0216,516346,25.2714,25.8172
int,int_1_trace,92.84952068328857,Pass,247.04674196243286,30000052,18900019,1.5873,5301134,352997,0.2805,0.0187,6.6589%,11.7665,14959012,42.3772,498.6329,15000052,9012030,1.6644,2642836,175108,0.2933,0.0194,6.6258%,11.6738,7070931,40.3804,471.3938
int,int_0_trace,137.11144542694092,Pass,319.2950201034546,40000041,14763103,2.7095,6223265,208063,0.4215,0.0141,3.3433%,5.2016,10097408,48.5305,252.4349,20000041,6539418,3.0584,3076555,100910,0.4705,0.0154,3.2800%,5.0455,4313281,42.7438,215.6636
int,int_15_trace,98.1560001373291,Pass,595.251256942749,70000157,18532545,3.7771,9192864,36739,0.4960,0.0020,0.3996%,0.5248,1946717,52.9878,27.8102,35000157,9315513,3.7572,4669511,32783,0.5013,0.0035,0.7021%,0.9367,1499820,45.7499,42.8518
int,int_8_trace,137.59827327728271,Pass,209.70105981826782,40000052,16349497,2.4466,5678944,288910,0.3473,0.0177,5.0874%,7.2227,6669039,23.0834,166.7258,20000052,6559496,3.0490,2813189,132103,0.4289,0.0201,4.6958%,6.6051,2955288,22.3711,147.7640
int,int_26_trace,197.17267227172852,Pass,324.13936042785645,40000052,6849367,5.8400,2130479,55139,0.3110,0.0081,2.5881%,1.3785,1847210,33.5010,46.1802,20000052,3206736,6.2369,1067816,25095,0.3330,0.0078,2.3501%,1.2547,867968,34.5873,43.3983
int,int_22_trace,96.68442058563232,Pass,380.9144642353058,40000052,23186180,1.7252,6671960,219061,0.2878,0.0094,3.2833%,5.4765,16068743,73.3528,401.7181,20000052,11433121,1.7493,3314359,108795,0.2899,0.0095,3.2825%,5.4397,7892204,72.5420,394.6092
int,int_16_trace,128.2670030593872,Pass,297.9169828891754,40000031,19071073,2.0974,6733574,327318,0.3531,0.0172,4.8610%,8.1829,7391558,22.5822,184.7888,20000031,8164114,2.4497,3364149,168878,0.4121,0.0207,5.0199%,8.4439,3631796,21.5054,181.5895
int,int_11_trace,203.19092559814453,Pass,476.07268142700195,60000052,16604178,3.6136,4130584,254461,0.2488,0.0153,6.1604%,4.2410,9229007,36.2688,153.8167,30000052,8299474,3.6147,2064453,128108,0.2487,0.0154,6.2054%,4.2703,4639769,36.2176,154.6587
int,int_14_trace,177.29002475738525,Pass,326.97155117988586,39999640,7036682,5.6844,7635435,18525,1.0851,0.0026,0.2426%,0.4631,456444,24.6394,11.4112,20999640,3411484,6.1556,3974167,7547,1.1649,0.0022,0.1899%,0.3594,171597,22.7371,8.1714
int,int_20_trace,187.00185585021973,Pass,351.6337516307831,60000051,17425572,3.4432,9561405,170967,0.5487,0.0098,1.7881%,2.8494,5444320,31.8443,90.7386,30000051,7212429,4.1595,4877083,81862,0.6762,0.0114,1.6785%,2.7287,2273186,27.7685,75.7727
int,int_28_trace,185.9219560623169,Pass,300.9915738105774,40000052,8492592,4.7100,4006233,148745,0.4717,0.0175,3.7128%,3.7186,3753100,25.2318,93.8274,20000052,4116175,4.8589,1994428,69370,0.4845,0.0169,3.4782%,3.4685,1776775,25.6130,88.8385
int,int_21_trace,91.63193035125732,Pass,308.484915971756,40000052,46688408,0.8567,9059172,969892,0.1940,0.0208,10.7062%,24.2473,41840121,43.1389,1046.0017,20000052,22947579,0.8716,4504449,496998,0.1963,0.0217,11.0335%,24.8498,20485911,41.2193,1024.2929
int,int_5_trace,138.47165870666504,Pass,283.8027687072754,30000052,6668613,4.4987,2565027,87326,0.3846,0.0131,3.4045%,2.9109,3119680,35.7245,103.9892,15000052,3317040,4.5221,1297750,42469,0.3912,0.0128,3.2725%,2.8313,1555788,36.6335,103.7188
int,int_32_trace,317.2076416015625,Pass,789.4820537567139,110000052,86323456,1.2743,12636052,769374,0.1464,0.0089,6.0887%,6.9943,74270651,96.5339,675.1874,55000052,37988841,1.4478,6322521,379198,0.1664,0.0100,5.9976%,6.8945,32031563,84.4719,582.3915
int,int_6_trace,130.25432968139648,Pass,195.0915744304657,30000052,7638616,3.9274,3119970,90548,0.4084,0.0119,2.9022%,3.0183,3954487,43.6728,131.8160,15000052,3762716,3.9865,1567043,43719,0.4165,0.0116,2.7899%,2.9146,1951180,44.6300,130.0782
